id,text,label
3109,Chất ok nhưng mềnh ko mặc vừa,2
3110,"Size k được chuẩn lắm, đặt 38 nhưng mang vào phải là 39 nên khá rộng",2
3111,Mình muốn đổi sang 1m6 được k shop,2
3112,"Sản phẩn ổn nhưng chất liệu giữa mõm giầy và phần buộc dây khác nhau , tạo sự chênh lệch k đc đẹp lắm",2
3113,Vải hơi mỏng và nhiều chỉ thừa,2
3114,"Chất lượng tương xứng với giá, mua ở mức tạm được luôn",2
3115,Chất thì được nhưng quần may xấu,2
3116,"Tablet giao som hon du kien, chat luong tam duoc nha",2
3117,"Đặt 2 cái 1 trắng 1 đen, giao 2 cái đen",2
3118,Đĩa mình cất r nhưng mình thiếu 2 vỏ bút shop ơi,2
3119,"Vừa uống trà, vừa nịt bụng",2
3120,"Sản phẩm dùng tạm, chưa biết lâu dài thế nào luôn",2
3121,"Dầu gội thơm, bọt nhiều, nhưng tóc hơi khô sau khi dùng a",2
3122,"Tablet giao som hon du kien, chat luong tam duoc",2
3123,Hộp cầm chắc tay,2
3124,Áo dống hình,2
3125,"Túi dai, nhưng hơi mỏng so với tưởng tượng của mình, thích hợp gói đồ nhẹ",2
3126,"Cà phê thơm, vị đậm, nhưng gói hơi ít",2
3127,"Ao phao hoi khac mau so voi hinh, nhung van chap nhan duoc nha",2
3128,Dùng làm má hồng cũng được,2
3129,"Keo cat nhan duoc y nhu hinh, nhung chat vai chua duoc dep lam nhé",2
3130,Nếu chịu khó đi sửa thì có thể mặc được,2
3131,Áo ngắn hơn so vs mẫu mặc nhiều lắmm,2
3132,"Mình mua để dùng thử, cảm nhận ban đầu là tạm ổn luôn",2
3133,Bởi vì giá rẻ nên vải và mút mỏng hơn nhiều so với các loại áo bình thường,2
3134,Đó giờ chỉ mua legging của cheap thôi,2
3135,"Shop đóng gói đầy đủ hàng, giao nhanh",2
3136,Tạm được túi áo bị tuột len,2
3137,"Sua bot ok, nhung muc gia nay thi cung binh thuong nhé",2
3138,Buôn bán hơn nhau cái thái độ,2
3139,Sd đã rồi báo kết quả nha,2
3140,Bạn nào muốn mua nên xem lại cách trừ hao size nhé vì áo rất nhỏ,2
3141,Doi voi muc gia nay thi sac du phong la chap nhan duoc,2
3142,Ao vai mem min,2
3143,K bị lỗi là ok rồi,2
3144,Áo được nhưng hơi mỏng,2
3145,Mình 48kg,2
3146,"Dung vong co cho duoc vai ngay roi, thay cung on nhé",2
3147,"Bình giữ nhiệt giữ nóng tốt, nắp hơi khó mở đó",2
3148,Phải đi bóp lại đùi bận mới đẹp,2
3149,"Sach ok, nhung muc gia nay thi cung binh thuong ạ",2
3150,"Giày nhẹ dễ đi, độ bền chưa đi chưa biết. tuy nhiên kiểu dáng k dc đẹp",2
3151,Như kh sao :(,2
3152,Tất khá mỏng,2
3153,Bộ này form to hơn bt,2
3154,Áo size quá to,2
3155,"Day chuyen hoi to so voi mo ta, nhung van dung duoc luôn",2
3156,"Giao hàng nhanh mặc dù ngóng mỏi cổ, shop nhiệt tình, đóng gói chắc chắn, sản phẩm đẹp còn chất lượng chưa dùng nên chưa đánh giá",2
3157,"San pham ba lo co uu diem la gia re, nhung chat luong chi o muc trung binh",2
3158,"Dung binh sua duoc vai ngay roi, thay cung on",2
3159,Cái L bèo nhèo lại còn mỏng :((,2
3160,"Nhin chung dong ho treo tuong cung OK, tuy nhien co the tot hon",2
3161,"Mình cao 1m6, 53kg, form người khá to vẫn mặc đc nhé",2
3162,Chúc shop buôn bán may mắn,2
3163,"Đồng hồ treo tường chạy đúng giờ, kiểu dáng đơn giản nha",2
3164,"Áo giống hình, form rộng đẹp",2
3165,Bản hơi nhỏ so với bình thường,2
3166,Chat luong dam o muc trung binh kha a,2
3167,Nhin chung tham yoga dung y nhu shop mo ta,2
3168,Mua hàng lần thứ 2 rồi nè,2
3169,Giày rất đẹp . rất giống ảnh . cảm ơn shop,2
3170,Thơm mùi cafe sữa lắm,2
3171,Mà mặc hơi ngứa ^^,2
3172,Chúc shop luôn đắt hàng,2
3173,"Ao Thai ma tem nhan cho thi chu Trung Quoc, cho thi chu hang Viet",2
3174,Tạm được với giá tiền,2
3175,"Tam hai long voi ta quan nay, tuy nhien van con nhieu dieu co the cai thien",2
3176,Áo đẹp nhưng size 38 gì mà nhỏ quá,2
3177,"San pham chuot may tinh phu hop voi muc gia, khong qua xuat sac nhung cung khong te",2
3178,Như hình đăng,2
3179,Đồ siu đẹp mình sẽ ủng hộ shop nhiều,2
3180,"Túi màu đẹp, hơi mỏng so với mong đợi, mình ko thích chất vải lắm , ko biết để đồ nặng có rách ko",2
3181,Chắc đl người mặc thôi nên mình sửa lại cao lên xí,2
3182,"Bánh thơm, đóng gói đẹp, nhưng ít hơn mình nghĩ đó",2
3183,Size áo ko chính xác,2
3184,Chất luog ổn,2
3185,"Chat lieu ba lo cung duoc, co the mua duoc voi gia nay",2
3186,"San pham do lot hoi nho so voi kich thuoc mo ta, nhung van dung duoc đó",2
3187,"Dung sach duoc vai ngay roi, thay cung on ạ",2
3188,Chất lượng cx tạm ổn,2
3189,Chất lượng sản phẩm tuyệt vời Đáng đồng tiền Chất lượng sản phẩm tạm được,2
3190,Nhin chung day chuyen dung y nhu shop mo ta,2
3191,"May cao rau hoi to so voi mo ta, nhung van dung duoc đó",2
3192,Shop giao thiếu hàng còn giao lộn tùm lum,2
3193,Đường may quá ẩu,2
3194,Như áo trẻ con,2
3195,Mới dùng dc hơn chục hôm nay ạ,2
3196,"Giá cả hợp lý, chất lượng trung bình khá a",2
3197,Cug tam dc .vai cug kg dep lam,2
3198,"Mình chọn xanh coban, giao xanh da trời, nhưng không sao, cũng được ạ",2
3199,"Sản phẩm không tệ, nhưng cũng chưa thực sự ưng ý nhe",2
3200,Các bạn nên mua lớn hơn 1 size cho thoải mái,2
3201,Chất lượng sản phẩm tạm được Shop phục vụ tạm được Thời gian giao hàng tạm được nhé,2
3202,Chữ in hơi tê nha,2
3203,Dây đeo hơi ngắn,2
3204,Chúc shop một ngày tốt lành,2
3205,"Chất lượng sản phẩm tạm được, dễ rách ạ",2
3206,"Túi hơi cứng, làm chất mềm chút là ok",2
3207,"Bo dao mau sac dep, nhung kieu dang hoi khac hinh",2
3208,Yêu cầu đổi hàng,2
3209,Mới dùng chưa rõ tác dụng nhưng thấy cũng ổn,2
3210,"San pham chao chong dinh phu hop voi muc gia, khong qua xuat sac nhung cung khong te",2
3211,"Áo đẹp mà hơi nhỏ, bt minh mặc size m mà size l vẫn bị kích :)",2
3212,Áo size quá rộng đặt size M mà cứ như L,2
3213,Shop có mua bán lại nửa giá,2
3214,Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn nhưng đế bị bung keo,2
3215,Sản phẩm giống với hình,2
3216,"Hàng đúng như mô tả, giao hàng bình thường a",2
3217,"Chất lượng vải, kiểu dáng ok",2
3218,Ko dùng được,2
3219,"Balo hoc sinh cung on, se su dung them roi danh gia sau",2
3220,"Giao hàng nhanh, sản phẩm tạm được nhe",2
3221,Rôi shop ạ,2
3222,"Tạm ổn, sẽ cân nhắc mua lại ạ",2
3223,"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh, hộp hơi bị móp nên hơi buồn 1 xíu",2
3224,Hãy là người bán hàng có tâm,2
3225,Size nho so voi mo ta,2
3226,"Shop phục vụ khá tốt, chữ in không xinh",2
3227,Áo k phải thêu mà toàn hình in nhưng nói chung là khá ok,2
3228,"Chat lieu ban phim binh thuong, khong qua tot cung khong qua te đó",2
3229,Bị rộng hơn 1 size nên mua nhỏ hơn size bình thường,2
3230,"Phấn nước che phủ tốt, hơi bị khô da sau vài giờ luôn",2
3231,Cũng tạm đuoc..,2
3232,Bộ này phù hợp cho những bạn dưới 1m62 thôi chứ cao nữa mặc sẽ bị cộc,2
3233,Nhung ao nho,2
3234,Nóng nhanh và dễ dùng,2
3235,"Giay mau sac dep, nhung kieu dang hoi khac hinh đó",2
3236,"Loa bluetooth nhan duoc y nhu hinh, nhung chat vai chua duoc dep lam a",2
3237,"Áo vải mượt, nơ hơi to",2
3238,"Chat luong ghe van phong tam on, phu hop voi gia tien luôn",2
3239,"Serum tam duoc, chua dung nhieu nen chua danh gia cu the",2
3240,Chất lượng phù hợp giá nè,2
3241,"Sữa bột bé uống được, nhưng giá dao động nhiều quá luôn",2
3242,"Da nhan duoc dia, chua mo ra dung nen chua biet the nao nhé",2
3243,Y hình,2
3244,Tạm ổn 😑😑,2
3245,Lấy e thêm cái,2
3246,"Chen duoc, nhung nen co nhieu mau hon ạ",2
3247,Size hơi nhỏ so với bình thường,2
3248,"Chất lượng sản phẩm bình thường, không quá ấn tượng ạ",2
3249,Mg yen tam dat hang nhe,2
3250,"Vai đep,kieu dang đep ,nhung minh mua 1cai sezi L va 1 cai size m ,nhung giao giong nhau đieu size L het",2
3251,Shop nhớ kiểm tra kỹ trước khi giao nhé,2
3252,"Gia hop ly, cap xach cung on, se xem xet mua them",2
3253,Sp rẻ mà chất lượng Ok,2
3254,"Nhan hang tui xach roi, nhin cung OK, doi dung thu đó",2
3255,"May anh tam duoc, chua dung nhieu nen chua danh gia cu the ạ",2
3256,Vì ngại đổi trả hàng nên mình phải đánh giá 3 sao ạ,2
3257,"San pham sac du phong phu hop voi muc gia, khong qua xuat sac nhung cung khong te",2
3258,"Áo sơ mi chất ổn, đường may tạm được đó",2
3259,Tks shop nha,2
3260,Không như mình nghĩ nó sẽ đẹp,2
3261,Chất vải k đc đẹp,2
3262,Có hàng rồi,2
3263,Còn được thêm bộ 3 chai quà tặng,2
3264,Chất vải bình thường,2
3265,Hàng Ko đẹp lắm shop ạh,2
3266,Mình rất ốm mà còn mặc size 34 k vừa,2
3267,"Giày hơi bẩn, chân mình chuẩn size 37 nhưng đi hơi bị kích chân, chấp nhận đc nè",2
3268,Hình ảnh đẹp,2
3269,"Giao hàng nhanh, sản phẩm tạm được nha",2
3270,Bóng không nẩy lắm,2
3271,Mà mấy bạn thấp nên cân nhắc mình 1m70 lận,2
3272,"Shop phục vụ khá tốt Tuy nhiên cần che tên mặt hàng đi nha, gặp shipper nam ngại chết đc 😂 Đáng đồng tiền nha",2
3273,"Tã dán thấm hút tốt, nhưng hơi cứng ở phần lưng nhe",2
3274,"Dong ho treo tuong giao dung mau, dung mau, nhung dong goi hoi so sai a",2
3275,"Chất lượng sản phẩm tốt, nhung dong goi k can than lam cai tui sach no bj mop meo het ui",2
3276,Nhin chung goi dung y nhu shop mo ta,2
3277,Mà thôi hoàn tiền trả hàng cũng lu bu quá thôi mặc đi đồng cho đở tức,2
3278,"Goi tam duoc, chua dung nhieu nen chua danh gia cu the",2
3279,"San pham khan dung voi gia tien, tam chap nhan duoc",2
3280,Chữ in chứ k phải màu vải như vậy nên giặt tay và treo chứ xếp là chữ dính ra hết,2
3281,Mua cùng 1 loại nhưng cái áo này loại khác,2
3282,"Chat luong thuc an cho cho tuong doi on, tien nao cua nay ạ",2
3283,Không nham nhở,2
3284,Bị mất tai mèo..,2
3285,"Giày nhìn đẹp nhưng đế giầy chưa mang đã rớt ra ngoài, thấy bất tiện và k có thẩn mũ lắm",2
3286,Có ng giới thiệu shop mua,2
3287,"Cáp sạc dùng tốt, độ dài tạm được ạ",2
3288,Sản phẩm thì ok Shop phục vụ rất tốt Thời gian giao hàng rất nhanh nhưng sản phẩm thì hơi nhỏ xin shop có quảng cáo thì nên để kích thước để khách dể tham khảo,2
3289,Váy k giống hình ảnh,2
3290,Đã bao kg nặng va chieu cao cho shop nhưng sp giao vẫn chật quá k vừa,2
3291,"Mua vi lan dau, chua biet do ben the nao luôn",2
3292,"Tam hai long voi tui deo cheo nay, tuy nhien van con nhieu dieu co the cai thien đó",2
3293,"Hạt dinh dưỡng tươi, đóng gói kín, giá hơi cao so với lượng nha",2
3294,"Noi chung ao khoac cung duoc, se can nhac mua lai nhé",2
3295,Sản phẩm không như kỳ vọng nhưng cũng chấp nhận được nhé,2
3296,"Miếng dán màn hình trong, nhưng hơi khó dán, bị bọng khí nhé",2
3297,"Shop giao hang kha nhanh, den ngu cung tam duoc nhe",2
3298,Shop lưu ý hơn nhé nè,2
3299,"Áo giao hàng từ nước ngoài nhưng vải k đẹp, nói chung tiền nào của náy",2
3300,"Nên mn đặt thì nới size ra một chút, vs mặc cảm giác hơi nóng",2
3301,Chuột chạy mất dép haha😍😍,2
3302,"Boot đi vừa, form đẹp, nhưng đế hơi cứng ban đầu nhe",2
3303,"May cao rau mau sac dep, nhung kieu dang hoi khac hinh a",2
3304,"Xe đẩy gấp gọn, nhưng bánh hơi nhỏ, khó đi trên đường gồ ghề",2
3305,"Nước ngọt giao nhanh, nhưng lon bị móp nhẹ nhe",2
3306,"Đóng gói cẩn thận, sản phẩm giống hình, chất lượng trung bình đó",2
3307,Lm mk chờ xót ruột lun🤧,2
3308,"Bong tam duoc, chua dung nhieu nen chua danh gia cu the",2
3309,Nhưng chất áo k đc dày dặn như cái 65k mà mình hay mua,2
3310,"San pham vong tay co uu diem la gia re, nhung chat luong chi o muc trung binh",2
3311,"Chất lượng phù hợp với mức giá, không đòi hỏi thêm nhe",2
3312,"Giao hang nhanh, nhung boot hoi khac so voi hinh ạ",2
3313,"Shop giao hang kha nhanh, ao dai cung tam duoc nhé",2
3314,"Sản phẩm phù hợp với giá tiền, không quá kỳ vọng",2
3315,Mong muốn đổi trả và hoàn tiền sản phẩm chưa giao nè,2
3316,Len chất hơi cứng chút😀Nhưng vẫn mặc Ok,2
3317,"Usb nhin dep nhu hinh, doi xai thu moi biet nha",2
3318,"San pham ghe van phong nhin cung duoc, nhung co vai diem chua hai long a",2
3319,Shop giao hàng không đúng mẫu ... bạn đăng là dưới đế màu đỏ,2
3320,Nạp hơi bị lâu,2
3321,Đúng size đung màu,2
3322,"Áo rộng, 45kg chắc phải mặc size s",2
3323,Cơ mà em 65kg 1m6 mà size L quá ôm cơ thể 😭,2
3324,"Da nhan day dat cho, san pham cung binh thuong",2
3325,Có mẩu áo nhìn k giống mẫu đang mình đặt . nhìn chung củng được,2
3326,Giặt không phai màu,2
3327,"Lan dau mua may say toc o day, cam thay cung tam on ạ",2
3328,"Thảm yoga dày dặn, hơi có mùi cao su ban đầu nha",2
3329,"San pham bong tai phu hop voi muc gia, khong qua xuat sac nhung cung khong te luôn",2
3330,Chất lượng sản phẩm tốt nhưng dán vào không khớp,2
3331,Chất lượng quần rất ok,2
3332,"Ghế văn phòng ngồi thoải mái, hơi khó lắp ráp nhé",2
3333,"Chat luong phan nuoc tam on, chua co van de gi",2
3334,"Màu chuẩn nhưng chất son lỏng gây lộ vân môi, mùi hương thơm nhẹ",2
3335,Không giống mong đợi mà cũng tạm được,2
3336,"Shop tu van nhiet tinh, ao khoac thi chat luong binh thuong a",2
3337,"Nhưng form hơi ôm, mình k mập nhưng mặc vẫn hơi bó cái tay và phần mông cũng k dc rộng, shop nên may rộng tí dễ mặc hơn đồ ngủ mà, có rộng cũng k sao hihi",2
3338,"Sua tam nhin dep, nhung chua su dung nen chua danh gia duoc chat luong",2
3339,"Nhận hàng rồi, nhìn thì cũng được, đang dùng thử",2
3340,Ok nha,2
3341,The material is high quality but the size is too big,2
3342,Quảng cáo quần có thun chỉnh bụng mà k có. sản phẩm cũng được,2
3343,Chất lượng ok nhưng mình đặt áo màu đỏ giao cho mình màu đen mất rồi,2
3344,Trừ 1 sao,2
3345,"Có điều mình mua sizze M , vì bthg ng mình đã nhỏ nhắn r, mà lần này mặc lại trông hơi giống trẻ con",2
3346,Vải mỏng đúng với giá tiền . kiểu thì y như hình,2
3347,Bra chất ok ạ,2
3348,"Chủ shop nhiệt tình, hàng vải đẹp, nhưng giao hàng chậm quá nè",2
3349,Chỉ mặc S thì vừa,2
3350,"Chất lượng tốt, có 2 bộ nhỏ, thôi cho người ta",2
3351,Size XL nên hơi to,2
3352,Thanks. 😍😍😍😍😍😍,2
3353,Minh mua tiếp,2
3354,Tiền nào của đó cảm ơn ạ,2
3355,"Chất lượng chấp nhận được, sẽ thử mua thêm sản phẩm khác nhe",2
3356,"San pham dau goi co uu diem la gia re, nhung chat luong chi o muc trung binh luôn",2
3357,"Chất vải đẹp,nhưng giao nhầm màu chon màu be ma giao màu khác",2
3358,Bộ đồ được nhưng size L s rộng quá,2
3359,"Mua cap sac lan dau, chua biet do ben the nao nhé",2
3360,Hơi nhẹ,2
3361,Tai thỏ hơi khó bóp nhưng rồi cũng quen,2
3362,"Nhin chung nhan cung OK, tuy nhien co the tot hon",2
3363,"Thời gian giao hàng rất nhanh, Đóng gói sản phẩm chắc chắn nhưng không đẹp, miệng tách men không đều, ủng hộ shop thì cho 5 sao",2
3364,Chat luong mascara o muc trung binh kha nhé,2
3365,Rất thoải mái nè,2
3366,"Mua rem cua lan dau, chua biet do ben the nao đó",2
3367,"Phần cổ hơi chặt, vải ok",2
3368,Thùng đựng to nhưng có thể do vận chuyển nên đến tay khách xốp nát hết,2
3369,Giao chậm quá..:((.. chắc do bên vận chuyển,2
3370,Giày đi ok nhưng hơi bẩn,2
3371,Có một sự nhầm lẫn nhưng shop xu ly nhanh gọn,2
3372,"Do lot dung nhu mo ta, nhung dong goi chua dep lam ạ",2
3373,Không có mùi mấy,2
3374,"Áo mặc cũng được, tạm ổn với giá tiền nha",2
3375,I like it <3,2
3376,Đóng Gói hàng rất buồn cười,2
3377,"Gia hop ly, nem cung on, se xem xet mua them",2
3378,"San pham dep phu hop voi muc gia, khong qua xuat sac nhung cung khong te luôn",2
3379,"Cà phê thơm, vị đậm, nhưng gói hơi ít a",2
3380,"Balo mau sac dep, nhung kieu dang hoi khac hinh",2
3381,Chất thì được nhưng ko hợp với dáng lùn lùn và ngực quá khổ như mình,2
3382,Dat xanh den giao den ạ,2
3383,Quần size L mà m 56kg mặc hơ kích 😞,2
3384,"Mình mua 3 bộ, nhưng bộ áo trắng kích cỡ nhỏ hơn hai bộ còn lại, mặc quần bị hơi chật",2
3385,Mong muốn đổi trả và hoàn tiền sản phẩm chưa giao,2
3386,Tạm dk,2
3387,Hàng nhận được khác hình,2
3388,"Lan dau mua binh nuoc o day, cam thay cung tam on",2
3389,"Lan dau mua tu quan ao o day, cam thay cung tam on",2
3390,Áo giống hình nhưng quả quá lớn mặc lên k ôm đc ngực nên nhìn rất xấu,2
3391,"Là được, cần cải thiện thêm phần đóng gói nhe",2
3392,"Chất lượng chấp nhận được, sẽ thử mua thêm sản phẩm khác luôn",2
3393,Sp như tiền,2
3394,"Phấn nước che phủ tốt, hơi bị khô da sau vài giờ đó",2
3395,Đặt màu cam shop giao màu vàng,2
3396,Ok xài dc,2
3397,Đóng gói sản phẩm tạm được Thời gian giao hàng tạm được,2
3398,"Gia hop ly, vong co cho cung on, se xem xet mua them nhe",2
3399,"Đồ chơi chất lượng ok, nhưng hơi nhỏ so với hình nhe",2
3400,Hết cherry nên shop gọi bảo mình đổi mẫu chứ ko tự giao mẫu khác 👍🏻 Chọn chuyển qua dưa hấu,2
3401,Chất lượng đk. ....Mà áo bị dính dơ ở trước 1 hết đóm.. nha,2
3402,Cái nút công tắc hơi khác video Chất lượng sản phẩm ok,2
3403,"Khan giao dung han, san pham cung binh thuong",2
3404,"Túi áo rộng, vải ổn so với giá tiền",2
3405,Với giá này thì chất lượng hợp lý a,2
3406,"San pham may anh dung voi gia tien, tam chap nhan duoc",2
3407,Sản phẩm chất lượng không được đẹp vải xấu,2
3408,Không được như mong muốn,2
3409,"Áo đẹp, chất dày dặn hợp mặc mùa thu, hàng giống hình",2
3410,"Mua may cao rau de thu, nhin cung OK",2
3411,"Áo hoodie ấm, mặc thoải mái, mỗi tội hơi dài tay nhe",2
3412,"San pham day dat cho dung voi gia tien, tam chap nhan duoc a",2
3413,"Ly nhan duoc y nhu hinh, nhung chat vai chua duoc dep lam",2
3414,"Chat lieu balo cung duoc, co the mua duoc voi gia nay nha",2
3415,Nhưng mẫu mình nhận được khá ổn,2
3416,Tuy nhiên có dấu hiệu xé bọc giấy bên ngoài ảnh hưởng tới da của ví,2
3417,"Chat luong vot cau long tuong doi on, tien nao cua nay a",2
3418,Quần co dãn tốt nhé,2
3419,Áo gửi khác màu ạ,2
3420,"San pham mu dung voi gia tien, tam chap nhan duoc",2
3421,"Hàng k giống hình, nhưng vải dầy, chất lượng ok",2
3422,Gối màu nâu nhưng mền màu hồng,2
3423,"Da mua den ngu nhieu lan, chat luong on dinh, khong co gi noi bat ạ",2
3424,Chất lượng quần rất ok ạ,2
3425,Chỉ nhăn nhúm lại,2
3426,"Dép đi thoải mái, giá rẻ nhưng đế mau mòn nha",2
3427,"San pham day chuyen phu hop voi muc gia, khong qua xuat sac nhung cung khong te",2
3428,"Giá cả hợp lý, chất lượng trung bình khá nhe",2
3429,Có điều nhìn ngoài túi nhỏ hơn trên hình với dây đeo không giống,2
3430,Buôn bán hơn nhau cái thái độ nha,2
3431,"Dung chan duoc vai ngay roi, thay cung on ạ",2
3432,Và ...,2
3433,Áo hơi dày,2
3434,"Đặt 2 cái 1 trắng 1 đen, giao 2 cái đen nè",2
3435,"Giao hang nhanh, nhung chao chong dinh hoi khac so voi hinh",2
3436,"Lo vi song dung duoc, nhung chua that su xuat sac nha",2
3437,"Mỏng quá, k biết thơm đc bao lâu đây 😅",2
3438,"Chất liệu vải được, đóng gói sp mh k thích lắm",2
3439,"Chat luong ban chai tuong doi on, tien nao cua nay a",2
3440,"Mua vot cau long de thu, nhin cung OK đó",2
3441,Thời gian giao hàng cũng nhanh ...sản phẩm tạm được,2
3442,"Màu da khác màu đen nhiều điểm: quai áo dày dặn hơn, không có khoá cài sau, lót trong cotton không phải chất su cả áo",2
3443,"Chất đẹp,giá rẻ,nhưng ship 40k đắt quá",2
3444,Áo xinh xiểu ♡,2
3445,Ta đen mặc màu đen hay vàng gì nhìn cũng thiệt tội cái váy bây nạ,2
3446,Mô tả của shop là dưới 55kg mặc được,2
3447,Aso trang mong qua. 2 ao con lai thi ok,2
3448,Váy đẹp nhưng shop tư vấn nhầm size,2
3449,"Thêm điểm trừ nữa là màu áo thật tối hơn so với hình, mặc lên cảm giác bị dừ 😭😭😭 ạ",2
3450,"Nhin chung dep cung OK, tuy nhien co the tot hon nhe",2
3451,Trong hình dáng dài mà nhận hàng thấy hơi ngắn nè,2
3452,Đường chỉ may hơi lỗi,2
3453,Phí ship mình tự chịu để đổi quần là 30k/ lần,2
3454,OK lam nhé,2
3455,"Sản phẩm phù hợp với giá tiền, không quá kỳ vọng nhe",2
3456,"Hàng nhận rồi, chưa dùng nên chưa đánh giá được nhiều luôn",2
3457,"Da nhan duoc ban chai, chua mo ra dung nen chua biet the nao nhé",2
3458,Nhìn bên ngoài là kẻ xanh k phải đen,2
3459,Vừa tầm giá,2
3460,Son khong co gi dac biet nhung cung khong co gi de che,2
3461,"Shop giao hang kha nhanh, dep cung tam duoc",2
3462,"Da mua ke mat nhieu lan, chat luong on dinh, khong co gi noi bat",2
3463,"Giao hang nhanh, nhung dam hoi khac so voi hinh ạ",2
3464,Mình ít khi nào đánh giá sản phẩm,2
3465,Như mấy áo bt,2
3466,"Chat serum binh thuong, phu hop de dung hang ngay ạ",2
3467,"Tiền nào vải ấy, với giá đấy thì chất lượng thế là đc rồi, phần mông ko co giãn,nói chung con mình mông to ko mặc đc",2
3468,Ao so voi gia tien thi cung ok.nhung ao thi ko co nhan mat giong nhu trong hinh gi het.neu tinh luon tien ship thi voi gia ao nay hoi dat mot chut.mau thi ko giong hinh nha,2
3469,"Shop giao hang kha nhanh, tivi cung tam duoc nha",2
3470,"Shop giao hang kha nhanh, dong ho cung tam duoc nha",2
3471,"Goi tam duoc, chua dung nhieu nen chua danh gia cu the nhe",2
3472,"Túi đẹp, thiết kế cá tính",2
3473,Áo màu hồng này rộng hơn áo màu xanh,2
3474,1c nhầm size,2
3475,Váy với áo đều oki,2
3476,"Nhin chung binh giu nhiet cung OK, tuy nhien co the tot hon nhé",2
3477,Với giá 100k thì vải và ren cũng tạm ok..Áo rộng xuông quá..phải chỉnh sửa mặc mới đẹp,2
3478,"Non ok, nhung muc gia nay thi cung binh thuong a",2
3479,Sz áo nhỏ,2
3480,Hơi tiếc là không có màu da vs trắng 😭,2
3481,Vải ok . form áo quá rộng so với mình,2
3482,Tôi đã nhân đc hàng nhưng k đúng mẫu tôi đặt trong hình,2
3483,"San pham vi co uu diem la gia re, nhung chat luong chi o muc trung binh luôn",2
3484,Nhưng váy màu trắng thì vải hơi mỏng,2
3485,Rút kinh nghiệm dáng ko chuẩn như mình thì ko nên mua đồ online,2
3486,"Lan dau mua ao khoac o day, cam thay cung tam on",2
3487,Mình lấy hẳn 3c,2
3488,"Da nhan dien thoai, san pham cung binh thuong",2
3489,Mỏng te nhé,2
3490,Mới order hôm qua hôm nay đã giao tới,2
3491,Đường chỉ may hơi lỗi nhé,2
3492,Hơi mỏng nên có thể nhìn thấy bên trong,2
3493,"Bút viết tốt, nhưng mực hơi nhạt a",2
3494,Chất kem bột,2
3495,"Hàng đúng như mô tả, giao hàng bình thường nha",2
3496,Shop nên để lỏng thôi,2
3497,Shop giao hàng quá tào lao.đặt 1 đuong giao 1 nẻo,2
3498,Chat lương tạmvdk,2
3499,"Shop gui ban phim nhanh, nhung bao bi chua duoc tot lam luôn",2
3500,Thời gian giao hàng rất nhanh Nhưng hộp bột sữa bị rơi lắc cả ra ngoài túi nilon bọc,2
3501,"So sánh với Goon Slim đang sử dụng: mỏng hơn, chưa rõ về độ thấm hút, lưng chun dày hơn",2
3502,"Thuoc ke nhan duoc y nhu hinh, nhung chat vai chua duoc dep lam đó",2
3503,"Áo đẹp , mỗi tội shop gói sơ xài quá",2
3504,Khác so vs trong hình,2
3505,Chất da trên nắp của 2 túi có khác nhau nhưng tổng thể ổn,2
3506,Cám ơn shop :))))),2
3507,Size hơi bé so với m nghĩ,2
3508,"San pham cat ve sinh meo dung voi gia tien, tam chap nhan duoc nhé",2
3509,Nhưng mất 2 cái bị lỗi ạ,2
3510,"Do choi tre em giao nhanh, san pham giong hinh, chat luong binh thuong nhé",2
3511,"Chất lượng ổn, hợp túi tiền",2
3512,Dat do dai giao do ngan nhé,2
3513,"Chat lieu giay the thao cung duoc, co the mua duoc voi gia nay",2
3514,Vừa ống nhưng ko vừa lưng ☺,2
3515,"Op lung duoc, nhung nen co nhieu mau hon nhe",2
3516,Máy bị lỗi cong nhẹ mặc dù hàng nguyên seal nhưng ngại bảo hành nên chấp nhận đc dù sao hàng điện tử cũng hên xui,2
3517,K cả có tem mác Chất lượng sản phẩm tạm được,2
3518,Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh.nkg áo bị mùi hôi như mùi hôi chuột ý,2
3519,Túi áo bị Bật chỉ 1 mảng,2
3520,"Nem giao dung mau, dung mau, nhung dong goi hoi so sai nhé",2
3521,"San pham dia nhin cung duoc, nhung co vai diem chua hai long ạ",2
3522,Hàng về nhanh,2
3523,"Nhan hang xe day roi, nhin cung OK, doi dung thu ạ",2
3524,"Máy uốn tóc nóng nhanh, dùng được, nhưng hơi nặng tay",2
3525,"Shop tu van nhiet tinh, mascara thi chat luong binh thuong ạ",2
3526,Vải có giãn mà ít... bên trong dính màu hơi vàng.. lần sau mong shop coi kỉ dùm...,2
3527,"Hàng bình thường, tiền nào của nấy thôi đó",2
3528,Gần 1 năm chứ nhiu 😂😂😂,2
3529,"Serum dùng mấy ngày rồi, chưa thấy cải thiện rõ rệt nha",2
3530,Vải rất mỏng Thời gian giao hàng rất nhanh ạ,2
3531,"Vải mềm, rất vừa vặn",2
3532,"Sản phẩm bình thường, không có gì đặc biệt nhe",2
