id,text,label
4523,Chất liệu quá mỏng,0
4524,Hàng không đẹp shop ko có tâm hàng bị móp méo k nên mua nha mn,0
4525,"Quần mặc nóng, vải dỏm. không như mô tả",0
4526,"Chất vải nilon, mặc rộng. đường may lỗi",0
4527,"Áo không giống hình, rất mỏng, hình in bong tróc. Tiền nào của nấy",0
4528,"Giao hàng nhầm mẫu, hàng như đã qua sử dụng. Quá tệ",0
4529,"Kem dưỡng đểu, shop lừa đảo. K hiệu quả",0
4530,"Chất vải nhựa, mặc ngứa. đường may lỗi",0
4531,"Quần không đúng size, chất liệu tệ. siêu tệ quá",0
4532,Cái váy vải không đẹp lắm,0
4533,Sản phẩm chưa mac da rách rồi,0
4534,"Váy kém, vải bóng nhựa, giao hàng chậm",0
4535,"Hàng nhận về rẻ tiền, mặc vào ngứa da. 1 sao cho shop",0
4536,"Áo nhận về lởm, hàng nhìn rẻ tiền. Thất vọng",0
4537,Miếng lót dưới dây giày bung chỉ rớt ra ngoài,0
4538,Biết v k mua,0
4539,Thay vào đó là mác đã cài kim băng,0
4540,Thất vọng quá shop giao nhầm mẫu hàng quá chán,0
4541,Mà nút này là nút bọc lấy đâu mà gắn vào đây,0
4542,"Giao hàng móp méo, đặt 3 giao 2. Quá tệ",0
4543,"Áo bề ngang quá rộng, chỉ dành cho bé bị béo phì nặng😆, shop nên may bé lại 1 xíu shop ạ",0
4544,"Quần xấu, chất vải nilon, hình in bị mờ",0
4545,"Mua áo về mà nt shop ko trả lời, vải nilon, gớm quá",0
4546,"Chất lượng sản phẩm kém, vải nhiều nilon mặc nóng, kiểu dáng đẹp",0
4547,Đặt size 43 mà giao 1 chiếc 43 một chiếc,0
4548,Siêu tệ lắm mn ơi có vết bẩn đừng mua nhé,0
4549,"Đặt áo size 42 mà nhận về hình in bị mờ, kém lắm",0
4550,Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Chất lượng sản phẩm kém Không đáng tiền,0
4551,"Chân váy nhận về kém, shop giao nhầm mẫu",0
4552,Mua r hối hận không giống hình xấu kinh vcl,0
4553,"Quần không đúng size, tiền nào của nấy. quá chán quá",0
4554,"Vải áo rẻ tiền, đường may ko chắc chắn. hình in bong tróc",0
4555,Hàng chán shop quá tệ không có tem mác k nên mua nha mn,0
4556,ĐỪNG BAO GIỜ MUA MÀU ĐEN :)))),0
4557,Áo khá đẹp mặc dù giá rẻ tuy nhiên shop giao nhầm mau,0
4558,"Mua áo về mà shop ko hỗ trợ đổi trả, vải polyester, quá xấu quá",0
4559,Sp không đẹp shop lừa đảo tiền nào của nấy thôi,0
4560,Sao giống 100% đc,0
4561,Híc mình mặc sai 34 pom thươngf pom này bé hơn mặc chật huhu,0
4562,"Giày mua về bị gãy, có mùi hôi. Ko nên mua",0
4563,"Áo quá chán, form xấu, nt shop ko trả lời. K mua lại",0
4564,Đằng này nt k thèm check,0
4565,"Áo kém, form xấu, giao sai size. K mua lại",0
4566,Áo dễ nhăn,0
4567,Mua đồ trên mạng nhiều rồi mà lần này là thất vọng nhất,0
4568,"Chất lượng sản phẩm rất kém, hàng không giống hình",0
4569,"Mình lấy hai cái màu da, 1 trắng, 1 đen mà shop chuyển hai cái màu đen luôn",0
4570,"Áo nhận về nhìn phèn, đặt 3 giao 2. Thất vọng",0
4571,"Giày quá tệ, đi nặng, shop lừa đảo",0
4572,Hàng không như mong đợi,0
4573,"Đặt áo size 41 mà nhận về to hơn size bình thường, k chấp nhận được lắm",0
4574,Mua hàng shop không cho đổi size và chất vải rất nóng.mình săn sale 27k nhưng nói thật với chất vải này 7k cũng không mua ạ. Nhận áo về cầm lên tay đã thấy nóng.,0
4575,Quá rộng ko mặc đk,0
4576,Hàng rất tệ,0
4577,Màu hồng dễ bị dính màu,0
4578,"Giày lởm, đi rát, giặt 1 lần đã xù",0
4579,"Dép xấu kinh, mang ngứa, giặt ra màu",0
4580,"Giao hàng lâu, đóng gói sơ sài. Quá tệ",0
4581,"Chất liệu vải không thấm hút mồ hôi , nóng , bí hơi",0
4582,😟 Từ nay chắc không bao giờ mua kiểu này nữa,0
4583,"Dép chán, mang bức bí, đóng gói sơ sài",0
4584,"Quần bị bung chỉ, giao sai màu. Shop k giải quyết",0
4585,Size S mà hơi rộng so với người em,0
4586,"Mua 2,5kg, có 1 kìm",0
4587,Đường may cẩu thả,0
4588,Điều này mk k hài lòg lắm,0
4589,"Quần bị dính bẩn, hàng bị dính mực. Shop k giải quyết",0
4590,"Giặt xong phơi khô có mùi hôi, ko thơm quần áo",0
4591,"Dép mỏng, nhìn phèn, giặt 1 lần đã xù. Phí tiền",0
4592,"Giày quá tệ, đi cứng, giao sai màu",0
4593,Giao hàng cho nhà vc hơi lâu,0
4594,"Cho viên tẩy vào xong bồn cầu ""nguyễn y vân""(vẫn y nguyên)",0
4595,Wa tệ,0
4596,Ống quần hơi bé,0
4597,Giao k đúng hàng thu thêm tiền mà k thông báo vs khách hàng,0
4598,Mua r hối hận giao sai màu rất tệ vcl,0
4599,Sp quá chán nt shop ko trả lời tiền nào của nấy thôi,0
4600,"Chất lượng sản phẩm kém, may sát mí quá, giờ chật sửa lại cũng khó nữa, vải thường, freesize dưới 52kg nhưng nên suy nghĩ kỹ vì chật ko còn vải để nới ra đượ, eo ko may chun nên chật là khỏi sửa luôn",0
4601,"Giao hàng chậm, giao hàng chậm. Quá tệ",0
4602,"Váy gớm, vải rất mỏng, không có tem mác",0
4603,Ý không để shop chờ lâu việc nhân tiền,0
4604,Chất lượng sản phẩm rất kém Thời gian giao hàng rất chậm,0
4605,"Màu quá xấu, màu tươi quá nhìn ghê",0
4606,"Vận chuyển hàg k nhắt lót vào cặp, nên cắp bị méo mất dág",0
4607,Hơi tiếc 1 chút là áo mình bị lủng 1 lỗ nhỏ đằng trước,0
4608,"Sản phẩm không như mong đợi, cũng ko giống như shop quảng cáo",0
4609,Áo rộng thùng thình thô,0
4610,Dỏm lắm mn ơi đặt 2 giao 1 đừng mua nhé,0
4611,"Quần mặc bức bí, vải dỏm. hàng nhìn rẻ tiền",0
4612,"Giày mua về bị bung chỉ, nhỏ hơn size bình thường. Ko nên mua",0
4613,Chat ko nhu minh mong.mua 6cai bi Rạch mot cai nhe sop.giao hang nham sai nua ah,0
4614,"Giao hàng lâu, phí tiền. Quá tệ",0
4615,Thất vọng quá gọi điện ko nghe hàng rẻ tiền,0
4616,Tệ lắm mn ơi hàng nhìn rẻ tiền đừng mua nhé,0
4617,Ao from rộng chất shop nhiệt tình Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh,0
4618,"Quần không đúng size, giặt ra màu. chán quá",0
4619,"Chỉ có ảnh đầu là đúng, các ảnh sau (có màn hình LED) là của máy AF2005",0
4620,Quá bực mình với người giao hàng,0
4621,Tay hơn ngắn,0
4622,Chất hơi mỏng 1 tí,0
4623,Mua 2 ưng 1 tạm chấp nhận cho shop 3*,0
4624,"Áo hơi ngắn so với mình, đo chiều dài tầm 2,5 gang tay",0
4625,Quần mỏng ống loe xấu k Mua lại,0
4626,Size hơi to so với chân mình,0
4627,Chán lắm mn ơi hàng bị móp méo đừng mua nhé,0
4628,"Chất như vải màn, váy bị rách",0
4629,"Sản phẩm rẻ tiền, nhắn tin ko rep. K bao giờ mua lại",0
4630,Áo sơ mi hồng không giống trong ảnh nói chung là chán,0
4631,Thất vọng quá không có tem mác hàng siêu tệ,0
4632,Cái đen lại cho chun màu trắng??,0
4633,Shop nên xem lại nhé,0
4634,"Giao thiếu hàng , nhận tiền thì đủ",0
4635,"Giày mua về bị bay màu, vải không giống mô tả. Ko nên mua",0
4636,"Shop giao áo phèn, vải nhựa, shop cắt tem mác",0
4637,Sp quá chán nhiều chỉ thừa tiền nào của nấy thôi,0
4638,Sp k chấp nhận được to hơn size bình thường tiền nào của nấy thôi,0
4639,"Sản phẩm siêu tệ, phí tiền. K bao giờ mua lại",0
4640,"Giày mua về bị bong tróc, giao sai màu. Ko nên mua",0
4641,"Áo tệ, form xấu, giao thiếu hàng. K mua lại",0
4642,"Sản phẩm rẻ tiền, mặc 1 lần đã bung chỉ. K bao giờ mua lại",0
4643,Dáng áo k giống hình,0
4644,Sp rất tệ hàng bị dính mực tiền nào của nấy thôi,0
4645,Vải đẹp nhưng gửi hk đúng màu,0
4646,"Quần bị hỏng, shop giao nhầm mẫu. Shop k giải quyết",0
4647,Túi quần bị rách,0
4648,Chất lượng sản phẩm rất kém.Áo kh đúng cũ.Nói k rep,0
4649,"Quần rất xấu, chất vải ko thấm mồ hôi, shop ko chịu đổi",0
4650,"Quá rộng quá to k mặt nỗi ,giục luôn rồi",0
4651,Thời gian giao hàng chậm Không đáng tiền Không đáng tiền,0
4652,"Váy xấu kinh, vải mỏng dính, shipping quá lâu",0
4653,Chat luong toi dat hang nay dua hang kia bi hoai het shop nay toi shop khac ai dam len mua hang mua,0
4654,"Son siêu tệ, lên màu nhạt. dùng vào nhìn như đồ cũ",0
4655,"Serum dùng bị bong tróc, giao sai loại",0
4656,Đóng gói sản phẩm kém,0
4657,"Shop làm ăn chán, có mùi hôi. Đừng mua",0
4658,Đồ không giống hình dùng tý đã rách,0
4659,Hàng không giống mẫu quảng cáo,0
4660,"Hàng không như mô tả, đừng chỉ thì hỏng, quai sách thì chỉ có một bên",0
4661,"Áo không giống hình, rẻ tiền, giao thiếu hàng. Tiền nào của nấy",0
4662,Trên hình thấy form rộng lắm mà sao áo nhân được nó nhỏ xíu cỡ size M 😐,0
4663,Đặt hàng rồi mà mùi nhựa rất nặng. Shop không uy tín,0
4664,- Làm ăn k có trách nhiệm gì cả,0
4665,Váy k giống ảnh,0
4666,"Son đểu, lên màu bị trôi. đóng gói sơ sài",0
4667,"Đặt áo size 2XL mà nhận về shop giao nhầm mẫu, siêu tệ lắm",0
4668,K chấp nhận được lắm mn ơi hình in bong tróc đừng mua nhé,0
4669,Nhắn tin phản ánh shop onl nhưng ko trả lời,0
4670,"Kem dưỡng quá xấu, đặt 3 giao 2. K hiệu quả",0
4671,"Hagg chất lượng kém,sp ko y hình",0
4672,Quả áo hơi nhăn,0
4673,Hình như vải dỏm rồi,0
4674,"Giao hàng chậm, giao sai size. Quá tệ",0
4675,"Áo nhìn phèn, vải polyester. hàng bị rách",0
4676,1 cái mất cổng sạc,0
4677,Hình quần dài mà sao shop giao quần lửng vậy,0
4678,"Váy mặc rát, không giống hình. đặt 3 giao 2",0
4679,Hơi chật,0
4680,"Quần chán, chất vải mỏng lét, hàng fake",0
4681,Chi la hang nhái thui.moi ng đừng bgio để bị lừa như mh.quần quá xấu k giống hinh,0
4682,"Dép không đẹp, mang hầm, mua về không mặc được",0
4683,"Giao hàng quá chậm, thái độ shop tệ. Quá tệ",0
4684,"Áo mặc hầm, chất liệu tệ. Ko nên mua",0
4685,Áo k như ảnh,0
4686,K hài lòng về màu sắc vì sp bị trùng lặp màu nhiều,0
4687,"Sản phẩm đểu, mặc 1 lần đã bung chỉ. K bao giờ mua lại",0
4688,"Nhận hàng mà không giống hình, quá siêu tệ. Mọi người cân nhắc",0
4689,Đặt 2c size L mà giao 1 S 1L :),0
4690,Nhưng gấu quần ko giống với trong hình.Nt shop ko tl,0
4691,"Dép rất xấu, mang bức bí, đặt hàng rồi shop hủy",0
4692,"Shop giao áo không đẹp, vải nóng, đặt 3 giao 2",0
4693,Vải này hơi nóng nhe 😀😀,0
4694,Quá mỏng nhìn xuyên thấu . Đừng ai ham rẻ . Mua về mặc ko đc cũng vậy,0
4695,"Dép mỏng, tệ, mặc vào ngứa da. Phí tiền",0
4696,Đẹp chuẩn màu nhưng mỗi tội áo lỗi một bên vai to 1 bên nhỏ,0
4697,"Điều kiện áp dụng ko giống mô tả,mình sử dụng vào ngày thứ 3 thì cửa hàng xác nhận là ko áp dụng cùng với các khuyến mãi khác.mong shop kiểm tra",0
4698,"Mua hang o shop nhieu lan, nhung lan nay la thay that vong, vi giao k dung màu, minh dat 1xanh navy, 2 mau da, 1 mau trang, shop het mau xanh va trang, thi phai nt cho minh biet, de minh thay doi ao khac chu, dang nay k noi gi, ma tu y giao nhu vay, trong khi minh da de lai chu y rat ro rang",0
4699,"Sản phẩm gớm, nhắn tin ko rep. K bao giờ mua lại",0
4700,Giặt 1 lần mà xù hết lên,0
4701,"Serum dùng bị khô da, shop giao nhầm mẫu",0
4702,"Shop ko tư vấn nhiệt tình do mình k bít xài .hỏi mấy ngày rồi onl cũng k trả lời.do đóng gói mỏng manh quá.nên bi vỡ rách,ko thôi mình trả hang roi",0
4703,"Mua áo về mà shop ko chịu đổi, vải cứng, k chấp nhận được quá",0
4704,Đai lưng vải mềm nhưng hơi nhỏ so với cạp váy,0
4705,"Giao sai màu, sai size",0
4706,"Quần bị gãy, không như mô tả. Shop k giải quyết",0
4707,Áo ko dc như trg ảnh,0
4708,"Thái độ không tốt, nhắn tin shop không trả lời, đã trả lại",0
4709,"Chất vải hơi cứng co giản ít, form hơi nhỏ",0
4710,Could be better,0
4711,Nhìn phèn lắm mn ơi mặc 1 lần đã bung chỉ đừng mua nhé,0
4712,"Áo không giống hình, ko co giãn, đặt hàng rồi shop hủy. Tiền nào của nấy",0
4713,Tiền sao hàng vậy,0
4714,Hơi tiếc là e không nhận được vớ :b,0
4715,"Giày mua về bị méo, hình in bị mờ. Ko nên mua",0
4716,"Nhận hàng mà mùi nhựa rất nặng, quá xấu. Mọi người cân nhắc",0
4717,Màu giống 90% so với ảnh,0
4718,Áo giao cho mình bị vết bẩn gần tay áo mình giặt không ra,0
4719,"Nhận hàng mà đặt hàng rồi shop hủy, quá gớm. Mọi người cân nhắc",0
4720,So với áo dạ thì áo hơi mỏng,0
4721,Chất lượng sản phẩm tốt nhưng giao sai màu mình yêu cầu,0
4722,Cổ áo hơi rộng,0
4723,"Áo không giống hình, cứng, shop giao nhầm mẫu. Tiền nào của nấy",0
4724,Sp quá tệ khác hoan toan với sp mà minh dat minh that sự rất thật vong từ nay ko mua sp ở shop nửa minh thay sp ở Lazda con tot hon nhieu,0
4725,Voucher the khac gi an binh thuong dau,0
4726,Hàng kém chất lượng và không như quảng cáo,0
4727,"Shop bố láo, mặc vào nhìn như đồ cũ. Sẽ k có lần sau",0
4728,Chất bt k dày dễ xù lông sau giặt,0
4729,"Màu áo k được đẹp như hình, tuy 2 lớp nhưg vải cũng k dày lắm, nhìn thấy cả hình bên mặt trong áo",0
4730,":( Mình có 45kg cao 1m62 vòng ngực 86 mà mặc ngực chật ních, vải hơi cứng",0
4731,Đặt hàng rồi mà có vết bẩn. Shop ko có tâm,0
4732,Nhắn tin shop ko trả lời,0
4733,Chất lượng sản phẩm rất kém Rất không đáng tiền Rất không đáng tiền,0
4734,Chất lượng sản phẩm rất kém Shop phục vụ rất kém Đóng gói sản phẩm rất kém Rất không đáng tiền,0
4735,"Dép mỏng, tệ, shop thái độ khi khách phản ánh. Phí tiền",0
4736,"Chất lượng kém quá, mặc nóng, nhìn hình màu âo trắng tinh, mà áo thực tế lại xỉn màu, ko đẹp như hình quảng cáo, vải nhăn, tiền nào của đấy thôi",0
4737,"Áo không giống hình, mỏng lét, đặt 3 giao 2. Tiền nào của nấy",0
4738,Gửi sai mẫu áo 2 lần,0
4739,"Shop giao áo chán, vải bóng nhựa, hình in bị mờ",0
4740,Ko co dãn lắm,0
4741,Đổi hơn 1 tuần rồi mà vẫn chưa có,0
4742,Quần chỉ k dc chắc chắn,0
4743,Mìh mua giá cao hơn,0
4744,"Chân váy nhận về tệ, hàng bị rách",0
4745,Áo chật so vs tưởng tượng Chất lượng sản phẩm tạm được,0
4746,"Serum dùng bị kích ứng, nhắn tin ko rep",0
4747,Đặt XL dặn kỷ rồi vẫn giao size L,0
4748,"Giày mua về bị bay màu, gọi điện ko nghe. Ko nên mua",0
4749,Chưa bán đc thì rep chat nhanh lắm bán được rồi nói ko vừa thì im re,0
4750,Hình 3 màu mà giao màu đen duy nhất,0
4751,Khá thất vọng về sp dép thì shop giao thiếu,0
4752,"Chất vải mỏng, mặc ngứa. giao hàng chậm",0
4753,"Quần mặc bí, vải nilon. hàng bị móp méo",0
4754,"Giày không đúng size, mới mặc đã rách. Thất vọng",0
4755,Bên ngoài hộp tan nát,0
4756,Tiết kiệm kiểu này sẽ khó có đơn hàng sau,0
4757,Hàng k đc rộng như trong hình,0
4758,"Serum dùng bị lỗi, shipping quá lâu",0
4759,"Shop rất tệ, tiền nào của nấy. Sẽ k có lần sau",0
4760,"Áo nhận về quá xấu, form không đúng. Thất vọng",0
4761,Q Chất lượng sản phẩm rất kém,0
4762,Qua tệ,0
4763,Chất lượng quá kém,0
4764,"Vải áo nhựa, đường may ko đẹp. không giống hình",0
4765,Áo i hình .vải hơi mỏng,0
4766,Giao hàng rất chậm,0
4767,"Shop làm ăn rất tệ, hàng như đã qua sử dụng. Đừng mua",0
4768,Hàng xấu vải ko đẹp,0
4769,"Quần không đúng size, giao thiếu hàng. k chấp nhận được quá",0
4770,Vải thì ra màu kinh khủng,0
4771,"Áo không giống hình, rẻ tiền, hình in bị mờ. Tiền nào của nấy",0
4772,Không giao áo mà giao đại 1 cái váy gì đâu kh,0
4773,Mỏng hơn cái ở nhà,0
4774,Lần đầu tiên trong đời thấy cái khăn tăm mỏng như vậy,0
4775,"Mua áo về mà không giống hình, vải mỏng, k chấp nhận được quá",0
4776,Nhưng giáo hàng hơi lâu hic,0
4777,"Dép mỏng, rẻ tiền, phí tiền. Phí tiền",0
4778,"Nhận hàng mà mặc 1 lần đã bung chỉ, quá lởm. Mọi người cân nhắc",0
4779,Chọn size lớn qá nên mặc hơi rộng,0
4780,Vãi nóng.giá này ko mong gì hơn.sale rồi gần 40k.. ngoài chợ 3 cái 100k,0
4781,Áo hơi ngắn so với hình vải hơi xù nhưng màu đẹp nói chung là tạm đc,0
4782,Không che đc tí khuyết điểm nào :( cũng k mờ đi đc tí gì Không đáng tiền,0
4783,"Áo tệ, form xấu, hàng bị dính mực. K mua lại",0
4784,"Shop làm ăn rất tệ, hàng nhìn rẻ tiền. Đừng mua",0
4785,Chất không đc như ý mầu quá xấu quảng cáo mầu đẹp vậy nhận hàng chả ra gì mọi người đừng có mua lại bị lừa,0
4786,"Áo hơi chật màu giao không đẹp, không giống hình đăng đã chọn",0
4787,"Váy mặc bí, không giống hình. đóng gói sơ sài",0
4788,"Shop làm ăn chán, hàng nhìn rẻ tiền. Đừng mua",0
4789,Không cho đổi trả,0
4790,"Shop không uy tín, mùi nhựa rất nặng. Sẽ k có lần sau",0
4791,Hàng không đúng size,0
4792,Lần đầu tiên mình hủy đơn bên bạn mà đã như vậy rồi,0
4793,Chất lên xù,0
4794,Hay tại shop hết size 1,0
4795,"Nhận hàng mà to hơn size bình thường, quá thất vọng. Mọi người cân nhắc",0
4796,"Nhận hàng mà màu đậm hơn hình, quá k chấp nhận được. Mọi người cân nhắc",0
4797,"Vải áo bóng nhựa, đường may nhiều chỉ thừa. mặc vào nhìn như đồ cũ",0
4798,Vải mỏng chất lượng kém 😕😕,0
4799,Chất vải xấu cứng ráp,0
4800,Chất vải dày nóng khô ko ưng ý,0
4801,"Giao hàng sai size, nt shop ko trả lời. Quá tệ",0
4802,Sổ đựng 240 card mà có 1 quyển em đếm lại thấy sổ bị thiếu mất 2 trang đựng,0
4803,"Sản phẩm xấu, hàng như đã qua sử dụng. K bao giờ mua lại",0
4804,"Quần không đúng size, hàng bị rách. thất vọng quá",0
4805,"Đường may lỗi. Sản phẩm quá chán, k đáng tiền",0
4806,Áo màu như bà già,0
4807,Đều màu môi 1/5,0
4808,"Quần bị méo, phai màu sau 1 lần giặt. Shop k giải quyết",0
4809,"Bình sữa xinh nhưng khá to và nặng so với size 160ml, giao hàng chậm",0
4810,"Vải áo dỏm, đường may ko đẹp. mùi nhựa rất nặng",0
4811,Đặt hàng rồi mà giao sai size. Shop ko có tâm,0
4812,Về giặt túi là vứt luôn ..,0
4813,Động tí là bong ra rất chán,0
4814,"Áo không giống hình, bóng nhựa, mặc vào nhìn như đồ cũ. Tiền nào của nấy",0
4815,"Màu áo đẹp, nhg hơi ngắn😅",0
4816,Chỉ dư nhiều,0
4817,Kinh tởm,0
4818,Các mác áo đính trực tiếp vào thân áo đều đã bị giựt ra,0
4819,"Váy k giản,ng mình bé vậy mà vai k vừa,chật k thở đc,khó khăn lắm mới kéo váy xuống đc.chắc người nào 40kg mới vừa.k hiểu sao mọi người mua rồi khen ghê vậy",0
4820,"Áo quá tệ, form xấu, khác xa ảnh quảng cáo. K mua lại",0
4821,"K như hình, form hơi dài và hơi ôm",0
4822,"Form không đúng. Sản phẩm tệ, k đáng tiền",0
4823,"Quần bị dính bẩn, giặt ra màu. Shop k giải quyết",0
4824,Shop phục vụ không nhiệt tình,0
4825,Là quá thất vọng,0
4826,Giày gửi k mang đc Tệ,0
4827,"Serum dùng bị lỗi, màu đậm hơn hình",0
4828,"Shop ko có tâm, hàng bị dính mực. Sẽ k có lần sau",0
4829,"Mua quần về hàng bị dính mực, chất nóng. Chê",0
4830,"Hàng rất tệ, form xấu khg mặc được luôn",0
4831,"Quần mặc đau, vải mỏng. mùi nhựa rất nặng",0
4832,"Váy kém, vải nhăn nheo, shop thái độ khi khách phản ánh",0
4833,"Quần mặc chật, vải cứng. hàng nhìn rẻ tiền",0
4834,"Mua áo về mà hàng bị rách, vải rất mỏng, quá tệ quá",0
4835,Máy khá to so vs ảnh,0
4836,Đặt hàng rồi mà có mùi hôi. Shop rất tệ,0
4837,Chất lượng kÉm,0
4838,"Shop làm ăn vớ vẩn, có mùi hôi. Đừng mua",0
4839,"Quần không đúng size, giặt 1 lần đã xù. rẻ tiền quá",0
4840,"Mua áo về mà to hơn size bình thường, vải mỏng như giấy, siêu tệ quá",0
4841,"Mình đặt 2 bộ size L thì một quần mặc vừa, một quần mặc ko vừ",0
4842,Ma nho hon so voi hinh anh review,0
4843,"Quần xấu kinh, chất vải cứng, mùi nhựa rất nặng",0
4844,"Shop giao áo phèn, vải nhăn nheo, mặc vào ngứa da",0
4845,Mua về kiểu vỡ mộng ấy,0
4846,Chất lượng dc nhưng vãi không giống hình khá mỏng,0
4847,Hàng kém shop kém mặc 1 lần đã bung chỉ k nên mua nha mn,0
4848,2 màu khác nhau v,0
4849,Mua r hối hận nt shop ko trả lời quá xấu vcl,0
4850,Ko biết sử dụng thì ko biết thế nào,0
4851,"Shop làm ăn ko có tâm, hàng bị rách. Đừng mua",0
4852,"Giày k chấp nhận được, đi nóng, có mùi hôi",0
4853,"Serum dùng bị nổi mẩn, màu nhạt hơn hình",0
4854,"Áo không giống hình, dỏm, mặc 1 lần đã bung chỉ. Tiền nào của nấy",0
4855,"Mới mặc đã rách. Sản phẩm rất tệ, k đáng tiền",0
4856,Áo bị bẩn,0
4857,"Đặt áo size 38 mà nhận về màu đậm hơn hình, xấu lắm",0
4858,"Giày chán, đi hầm, thái độ shop tệ",0
4859,"Chất lượng hàng kém giống đồ cũ phai màu k giống hình, không nhãn mác. nói chung mua về 2 cái vứt sọt rác k mặc đk. như váy cũ",0
4860,Túi nhỏ hơn nhiều so với mô tả,0
4861,So bad,0
4862,Đặt hàng rồi mà hàng nhìn rẻ tiền. Shop vớ vẩn,0
4863,Khốn nạn vclll,0
4864,K đẹp như mong đợi,0
4865,"Son nhìn phèn, lên màu lem. giao sai màu",0
4866,Chất vải ko đẹp,0
4867,"Chân váy nhận về nhìn phèn, hàng bị dính mực",0
4868,"Áo nhận về siêu tệ, không giống hình. Thất vọng",0
4869,Vai xau ko hut nước,0
4870,"Áo không giống hình, polyester, giao hàng chậm. Tiền nào của nấy",0
4871,"Kem dưỡng rẻ tiền, giao hàng chậm. K hiệu quả",0
4872,"Áo quá chán, vải rẻ tiền. mặc 1 lần đã bung chỉ",0
4873,Còn thua đồ second hand,0
4874,Đặt be giao màu cà phê sữa,0
4875,Wifi 3 râu mà sóng kém hơn cả 2 râu,0
4876,Áo ngắn mỏng vãi nóng thô ko giống trong hình lắm mình 48kg mà mặc vào thấy áo ngắn ko như hình,0
4877,"Dép gớm, mang khó chịu, hàng bị móp méo",0
4878,"Áo rất xấu, form xấu, hình in bị mờ. K mua lại",0
4879,"Giày mua về bị bay màu, đặt hàng rồi shop hủy. Ko nên mua",0
4880,Shop chú ý kiểm tra kỹ hơn,0
4881,Tem mác k rõ ràg,0
4882,Hàng rẻ tiền shop bố láo shop thái độ khi khách phản ánh k nên mua nha mn,0
4883,"Hàng nhận về rất tệ, hình in bị mờ. 1 sao cho shop",0
4884,"Mua quần về màu nhạt hơn hình, chất xấu. Chê",0
4885,Lừa ngta,0
4886,Áo size l nhỏ quá như size s,0
4887,Bỉm dùng chán :(,0
4888,"Áo không giống hình, dỏm, shop ko hỗ trợ đổi trả. Tiền nào của nấy",0
4889,"Áo nhận về quá xấu, giao sai màu. Thất vọng",0
4890,"Váy xấu, vải cứng, to hơn size bình thường",0
4891,"Hết hàng ko báo trc tự ý thay thế sp,mình cố ý đặt đồ 70kg cho mặc rộng rãi mà shop lại giao bộ đồ 60kg thì mà kiểu gì,nhưng mình có 46kg đã mặc vừa xít và hơi chật nách",0
4892,Hộp bằng sắt,0
4893,Tệ lắm mn ơi phai màu sau 1 lần giặt đừng mua nhé,0
4894,Ko lắp đc,0
4895,"Nhận hàng mà hàng nhìn rẻ tiền, quá tệ. Mọi người cân nhắc",0
4896,"Giày không đúng size, hàng nhìn rẻ tiền. Thất vọng",0
4897,Màu k giống đã đặt,0
4898,"Son quá xấu, lên màu xấu. phí tiền",0
4899,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm kém Thời gian giao hàng rất nhanh Quá mỏng,0
4900,Áo nhỏ quá,0
4901,"Áo không giống hình, mỏng dính, shop ko chịu đổi. Tiền nào của nấy",0
4902,"Chân váy nhận về quá chán, đường may lỗi",0
4903,"Áo nhận về xấu kinh, màu đậm hơn hình. Thất vọng",0
4904,"Giao hàng rất chậm, to hơn size bình thường. Quá tệ",0
4905,Giao hàng hơi lâu một chút,0
4906,"Quần bị méo, có mùi hôi. Shop k giải quyết",0
4907,"Serum dùng bị ngứa da, mới dùng đã rách",0
4908,Áo quá to vs lại may ko đc đẹp,0
4909,"Serum dùng bị nổi mẩn, mới dùng đã rách",0
4910,Nút tắt k ăn,0
4911,Hình thấy ghi 80to mà nhận gói kích thước nhỏ và ghi chỉ có 20 tờ,0
4912,Sp K có size,0
4913,Mn lưu ý nhé . Đọc đánh giá trước khi mua,0
4914,"Chân váy nhận về nhìn phèn, phai màu sau 1 lần giặt",0
4915,Đóng gói sản phẩm tạm được Đóng gói sản phẩm sơ xài,0
4916,"Váy thất vọng, vải mỏng dính, không có tem mác",0
4917,Bỉm cg đc nhưng có mùi ngủi rât kho chiu,0
4918,Giấy dày,0
4919,"Giao hàng nhanh, hơi rít mặt, cảm giác chống nắng chưa thật sự tốt",0
4920,Thất vọng quá hàng bị dính mực hàng quá chán,0
4921,Hàng k ứng lắm,0
4922,Hàng hơi khác mô tả,0
4923,"Mua quần về không như mô tả, chất bóng nhựa. Chê",0
4924,Mình 50kg ko mạc vừa,0
4925,"Giao sai màu, vải nóng",0
4926,"Shop phục vụ kém, mua 2 gửi 1 tính tiền 2",0
4927,"Áo lỗi thì chủ hứa đổi xong nt ko thèm xem, k thèm trả lời",0
4928,"Áo may kiểu gì, 43kí mà mặc chật nách, chất vải thì được",0
4929,"Kem dưỡng quá chán, hàng fake. K hiệu quả",0
4930,"Quần mặc hầm, vải thô ráp. hình in bị mờ",0
4931,Chúa gét màu hồng nên k ưng xí nao,0
4932,"Quần thất vọng, chất vải mỏng, có vết bẩn",0
4933,"Serum dùng bị ngứa da, không như mô tả",0
